TicketID,Status,Created_At,Region_Cluster,Item_Code,Type_Of_Tickets
NHC-NUP-318491,reopened,2023-06-04 18:42,Madinah Health Affairs,790030170,Out of stock
NHC-NUP-318477,reopened,2023-06-04 18:42,Madinah Health Affairs,790030148,Out of stock
NHC-NUP-318436,reopened,2023-06-04 18:40,Qassim Health Cluster,790010720,Out of stock
NHC-NUP-318431,reopened,2023-06-04 18:39,Qassim Health Cluster,790010719,Out of stock
NHC-NUP-318423,reopened,2023-06-04 18:39,Qassim Health Cluster,790010718,Out of stock
NHC-NUP-318422,reopened,2023-06-04 18:39,Najran Health Affairs,790010718,Out of stock
NHC-NUP-318364,reopened,2023-06-04 18:36,Qassim Health Cluster,790010702,Out of stock
NHC-NUP-318336,reopened,2023-06-04 18:35,Tabuk Health Affairs,790010695,Out of stock
NHC-NUP-318332,reopened,2023-06-04 18:35,Jazan Health Affairs,790010695,Out of stock
NHC-NUP-318330,reopened,2023-06-04 18:35,Asir Health Affairs,790010695,Out of stock
NHC-NUP-318313,reopened,2023-06-04 18:34,Jazan Health Affairs,790010689,Out of stock
NHC-NUP-318310,reopened,2023-06-04 18:34,Najran Health Affairs,790010688,Out of stock
NHC-NUP-318283,reopened,2023-06-04 18:33,Asir Health Affairs,790010683,Out of stock
NHC-NUP-318258,reopened,2023-06-04 18:32,Qassim Health Cluster,790010678,Out of stock
NHC-NUP-318256,reopened,2023-06-04 18:32,PMAH,790010678,Out of stock
NHC-NUP-318177,reopened,2023-06-04 18:30,Hail Health Cluster,790010670,Out of stock
NHC-NUP-318175,reopened,2023-06-04 18:30,Asir Health Affairs,790010670,Out of stock
NHC-NUP-318167,reopened,2023-06-04 18:30,Hail Health Cluster,790010669,Out of stock
NHC-NUP-318143,reopened,2023-06-04 18:29,KSMC,790010665,Out of stock
NHC-NUP-318121,reopened,2023-06-04 18:28,Tabuk Health Affairs,790010663,Out of stock
NHC-NUP-318117,reopened,2023-06-04 18:28,Qassim Health Cluster,790010663,Out of stock
NHC-NUP-318111,reopened,2023-06-04 18:28,Tabuk Health Affairs,790010662,Out of stock
NHC-NUP-318109,reopened,2023-06-04 18:28,Qassim Health Cluster,790010662,Out of stock
NHC-NUP-318107,reopened,2023-06-04 18:28,Najran Health Affairs,790010662,Out of stock
NHC-NUP-318103,reopened,2023-06-04 18:28,Jazan Health Affairs,790010662,Out of stock
NHC-NUP-318101,reopened,2023-06-04 18:28,Hail Health Cluster,790010662,Out of stock
NHC-NUP-318099,reopened,2023-06-04 18:28,Asir Health Affairs,790010662,Out of stock
NHC-NUP-318085,reopened,2023-06-04 18:27,KSMC,790010660,Out of stock
NHC-NUP-318079,reopened,2023-06-04 18:27,Tabuk Health Affairs,790010659,Out of stock
NHC-NUP-318075,reopened,2023-06-04 18:27,Najran Health Affairs,790010659,Out of stock
NHC-NUP-318053,reopened,2023-06-04 18:27,Qassim Health Cluster,790010657,Out of stock
NHC-NUP-318047,reopened,2023-06-04 18:27,KSMC,790010657,Out of stock
NHC-NUP-318045,reopened,2023-06-04 18:27,Jazan Health Affairs,790010657,Out of stock
NHC-NUP-318043,reopened,2023-06-04 18:26,Hail Health Cluster,790010657,Out of stock
NHC-NUP-318017,reopened,2023-06-04 18:26,Qassim Health Cluster,790010653,Out of stock
NHC-NUP-318015,reopened,2023-06-04 18:26,Jazan Health Affairs,790010653,Out of stock
NHC-NUP-317959,reopened,2023-06-04 18:24,Tabuk Health Affairs,790010641,Out of stock
NHC-NUP-317949,reopened,2023-06-04 18:24,Jazan Health Affairs,790010641,Out of stock
NHC-NUP-317941,reopened,2023-06-04 18:24,Jazan Health Affairs,790010640,Out of stock
NHC-NUP-317939,reopened,2023-06-04 18:24,Qassim Health Cluster,790010639,Out of stock
NHC-NUP-317937,reopened,2023-06-04 18:24,Najran Health Affairs,790010639,Out of stock
NHC-NUP-317929,reopened,2023-06-04 18:24,Najran Health Affairs,790010638,Out of stock
NHC-NUP-317921,reopened,2023-06-04 18:24,Tabuk Health Affairs,790010637,Out of stock
NHC-NUP-317905,reopened,2023-06-04 18:23,Tabuk Health Affairs,790010632,Out of stock
NHC-NUP-317895,reopened,2023-06-04 18:23,Taif Health Affairs,790010630,Out of stock
NHC-NUP-317823,reopened,2023-06-04 18:21,Al Ahsa Health Cluster,790010615,Out of stock
NHC-NUP-317819,reopened,2023-06-04 18:21,Taif Health Affairs,790010612,Out of stock
NHC-NUP-317815,reopened,2023-06-04 18:21,Tabuk Health Affairs,790010611,Out of stock
NHC-NUP-317757,reopened,2023-06-04 18:19,Najran Health Affairs,790010600,Out of stock
NHC-NUP-317747,reopened,2023-06-04 18:19,Jazan Health Affairs,790010600,Out of stock
NHC-NUP-317745,reopened,2023-06-04 18:19,Hail Health Cluster,790010600,Out of stock
NHC-NUP-317623,reopened,2023-06-04 18:16,Tabuk Health Affairs,790010505,Out of stock
NHC-NUP-317621,reopened,2023-06-04 18:16,Najran Health Affairs,790010505,Out of stock
NHC-NUP-317617,reopened,2023-06-04 18:16,Hail Health Cluster,790010505,Out of stock
NHC-NUP-317596,reopened,2023-06-04 18:16,PMAH,790010503,Out of stock
NHC-NUP-317590,reopened,2023-06-04 18:16,Jazan Health Affairs,790010503,Out of stock
NHC-NUP-317564,reopened,2023-06-04 18:15,Qassim Health Cluster,790010494,Out of stock
NHC-NUP-317562,reopened,2023-06-04 18:15,Jazan Health Affairs,790010494,Out of stock
NHC-NUP-317558,reopened,2023-06-04 18:15,Al Ahsa Health Cluster,790010494,Out of stock
NHC-NUP-317438,reopened,2023-06-04 18:12,Al Ahsa Health Cluster,790010452,Out of stock
NHC-NUP-317434,reopened,2023-06-04 18:12,Taif Health Affairs,790010448,Out of stock
NHC-NUP-317418,reopened,2023-06-04 18:12,Taif Health Affairs,790010445,Out of stock
NHC-NUP-317412,reopened,2023-06-04 18:11,Asir Health Affairs,790010445,Out of stock
NHC-NUP-317410,reopened,2023-06-04 18:11,Al Ahsa Health Cluster,790010445,Out of stock
NHC-NUP-317406,reopened,2023-06-04 18:11,Hail Health Cluster,790010443,Out of stock
NHC-NUP-317400,reopened,2023-06-04 18:11,PMAH,790010442,Out of stock
NHC-NUP-317382,reopened,2023-06-04 18:11,Asir Health Affairs,790010436,Out of stock
NHC-NUP-317341,reopened,2023-06-04 18:10,Tabuk Health Affairs,790010427,Out of stock
NHC-NUP-317319,reopened,2023-06-04 18:09,Tabuk Health Affairs,790010423,Out of stock
NHC-NUP-317315,reopened,2023-06-04 18:09,Jazan Health Affairs,790010423,Out of stock
NHC-NUP-317301,reopened,2023-06-04 18:09,Asir Health Affairs,790010420,Out of stock
NHC-NUP-317297,reopened,2023-06-04 18:09,Hail Health Cluster,790010400,Out of stock
NHC-NUP-317295,reopened,2023-06-04 18:09,Asir Health Affairs,790010400,Out of stock
NHC-NUP-317287,reopened,2023-06-04 18:08,Taif Health Affairs,790010387,Out of stock
NHC-NUP-317285,reopened,2023-06-04 18:08,Madinah Health Affairs,790010387,Out of stock
NHC-NUP-317253,reopened,2023-06-04 18:08,Madinah Health Affairs,790010370,Out of stock
NHC-NUP-317245,reopened,2023-06-04 18:07,Madinah Health Affairs,790010301,Out of stock
NHC-NUP-317233,reopened,2023-06-04 18:07,Madinah Health Affairs,790010172,Out of stock
NHC-NUP-317225,reopened,2023-06-04 18:07,Madinah Health Affairs,790010163,Out of stock
NHC-NUP-317191,reopened,2023-06-04 18:06,Madinah Health Affairs,790010155,Out of stock
NHC-NUP-317185,reopened,2023-06-04 18:06,Tabuk Health Affairs,790010133,Out of stock
NHC-NUP-317183,reopened,2023-06-04 18:06,Qassim Health Cluster,790010133,Out of stock
NHC-NUP-317181,reopened,2023-06-04 18:06,Madinah Health Affairs,790010133,Out of stock
NHC-NUP-317175,reopened,2023-06-04 18:06,Madinah Health Affairs,790010130,Out of stock
NHC-NUP-317169,reopened,2023-06-04 18:06,Jazan Health Affairs,790010130,Out of stock
NHC-NUP-317133,reopened,2023-06-04 18:05,Madinah Health Affairs,790010064,Out of stock
NHC-NUP-317117,reopened,2023-06-04 18:04,Qassim Health Cluster,790010062,Out of stock
NHC-NUP-317115,reopened,2023-06-04 18:04,Madinah Health Affairs,790010062,Out of stock
NHC-NUP-317113,reopened,2023-06-04 18:04,Qassim Health Cluster,790010060,Out of stock
NHC-NUP-317111,reopened,2023-06-04 18:04,Madinah Health Affairs,790010060,Out of stock
NHC-NUP-317105,reopened,2023-06-04 18:04,Madinah Health Affairs,790010058,Out of stock
NHC-NUP-317095,reopened,2023-06-04 18:04,Madinah Health Affairs,790010054,Out of stock
NHC-NUP-316811,reopened,2023-06-04 17:55,Jazan Health Affairs,789030378,Out of stock
NHC-NUP-316779,reopened,2023-06-04 17:54,Makkah Health Cluster,789020130,Out of stock
NHC-NUP-316769,reopened,2023-06-04 17:54,Tabuk Health Affairs,789020109,Out of stock
NHC-NUP-316765,reopened,2023-06-04 17:54,Jazan Health Affairs,789020109,Out of stock
NHC-NUP-316697,reopened,2023-06-04 17:52,Qassim Health Cluster,789020065,Out of stock
NHC-NUP-316667,reopened,2023-06-04 17:51,Tabuk Health Affairs,789020062,Out of stock
NHC-NUP-316645,reopened,2023-06-04 17:51,Tabuk Health Affairs,789020060,Out of stock
NHC-NUP-316641,reopened,2023-06-04 17:51,Jazan Health Affairs,789020060,Out of stock
NHC-NUP-316616,reopened,2023-06-04 17:50,Tabuk Health Affairs,789020056,Out of stock
NHC-NUP-316604,reopened,2023-06-04 17:50,Asir Health Affairs,789020056,Out of stock
NHC-NUP-316575,reopened,2023-06-04 17:49,Hail Health Cluster,789020052,Out of stock
NHC-NUP-316569,reopened,2023-06-04 17:49,Tabuk Health Affairs,789020050,Out of stock
NHC-NUP-316565,reopened,2023-06-04 17:49,Jazan Health Affairs,789020050,Out of stock
NHC-NUP-316559,reopened,2023-06-04 17:49,Tabuk Health Affairs,789020048,Out of stock
NHC-NUP-316547,reopened,2023-06-04 17:49,Hail Health Cluster,789020048,Out of stock
NHC-NUP-316498,reopened,2023-06-04 17:47,Jazan Health Affairs,789020042,Out of stock
NHC-NUP-316409,reopened,2023-06-04 17:45,Hail Health Cluster,789020018,Out of stock
NHC-NUP-316395,reopened,2023-06-04 17:45,Jazan Health Affairs,789020013,Out of stock
NHC-NUP-316385,reopened,2023-06-04 17:45,Qassim Health Cluster,789020012,Out of stock
NHC-NUP-316373,reopened,2023-06-04 17:44,Hail Health Cluster,789020012,Out of stock
NHC-NUP-316371,reopened,2023-06-04 17:44,Asir Health Affairs,789020012,Out of stock
NHC-NUP-316315,reopened,2023-06-04 17:43,KSMC,789010078,Out of stock
NHC-NUP-316265,reopened,2023-06-04 17:42,Bisha Health Affairs,789010028,Out of stock
NHC-NUP-316208,reopened,2023-06-04 17:41,Madinah Health Affairs,788805039,Out of stock
NHC-NUP-316205,reopened,2023-06-04 17:41,Madinah Health Affairs,788805038,Out of stock
NHC-NUP-316191,reopened,2023-06-04 17:40,Tabuk Health Affairs,788804092,Out of stock
NHC-NUP-316189,reopened,2023-06-04 17:40,Madinah Health Affairs,788804092,Out of stock
NHC-NUP-316187,reopened,2023-06-04 17:40,Jazan Health Affairs,788804092,Out of stock
NHC-NUP-316181,reopened,2023-06-04 17:40,Qassim Health Cluster,788804087,Out of stock
NHC-NUP-316168,reopened,2023-06-04 17:40,Hafer AlBatin Health Affairs,788804078,Out of stock
NHC-NUP-316163,reopened,2023-06-04 17:40,Tabuk Health Affairs,788804073,Out of stock
NHC-NUP-316161,reopened,2023-06-04 17:40,Qassim Health Cluster,788804073,Out of stock
NHC-NUP-316159,reopened,2023-06-04 17:40,Madinah Health Affairs,788804073,Out of stock
NHC-NUP-316155,reopened,2023-06-04 17:39,Jazan Health Affairs,788804073,Out of stock
NHC-NUP-316153,reopened,2023-06-04 17:39,Asir Health Affairs,788804073,Out of stock
NHC-NUP-316150,reopened,2023-06-04 17:39,Madinah Health Affairs,788804071,Out of stock
NHC-NUP-316142,reopened,2023-06-04 17:39,Asir Health Affairs,788804065,Out of stock
NHC-NUP-316134,reopened,2023-06-04 17:39,Tabuk Health Affairs,788804062,Out of stock
NHC-NUP-316133,reopened,2023-06-04 17:39,Madinah Health Affairs,788804062,Out of stock
NHC-NUP-316127,reopened,2023-06-04 17:39,Madinah Health Affairs,788804061,Out of stock
NHC-NUP-316123,reopened,2023-06-04 17:39,Asir Health Affairs,788804061,Out of stock
NHC-NUP-316121,reopened,2023-06-04 17:39,Hafer AlBatin Health Affairs,788804060,Out of stock
NHC-NUP-316119,reopened,2023-06-04 17:39,Hafer AlBatin Health Affairs,788804059,Out of stock
NHC-NUP-316111,reopened,2023-06-04 17:38,Madinah Health Affairs,788804057,Out of stock
NHC-NUP-316107,reopened,2023-06-04 17:38,Hafer AlBatin Health Affairs,788804057,Out of stock
NHC-NUP-316103,reopened,2023-06-04 17:38,Asir Health Affairs,788804054,Out of stock
NHC-NUP-316085,reopened,2023-06-04 17:38,Madinah Health Affairs,788804040,Out of stock
NHC-NUP-316083,reopened,2023-06-04 17:38,Asir Health Affairs,788804040,Out of stock
NHC-NUP-316053,reopened,2023-06-04 17:37,Madinah Health Affairs,788804034,Out of stock
NHC-NUP-316045,reopened,2023-06-04 17:37,Asir Health Affairs,788804034,Out of stock
NHC-NUP-316038,reopened,2023-06-04 17:36,Asir Health Affairs,788804033,Out of stock
NHC-NUP-316034,reopened,2023-06-04 17:36,Jazan Health Affairs,788804032,Out of stock
NHC-NUP-316011,reopened,2023-06-04 17:36,Madinah Health Affairs,788804028,Out of stock
NHC-NUP-316009,reopened,2023-06-04 17:36,Jazan Health Affairs,788804028,Out of stock
NHC-NUP-316007,reopened,2023-06-04 17:36,Hafer AlBatin Health Affairs,788804028,Out of stock
NHC-NUP-316005,reopened,2023-06-04 17:36,Asir Health Affairs,788804028,Out of stock
NHC-NUP-315999,reopened,2023-06-04 17:35,Jazan Health Affairs,788804022,Out of stock
NHC-NUP-315995,reopened,2023-06-04 17:35,Asir Health Affairs,788804022,Out of stock
NHC-NUP-315991,reopened,2023-06-04 17:35,Madinah Health Affairs,788804020,Out of stock
NHC-NUP-315989,reopened,2023-06-04 17:35,Jazan Health Affairs,788804020,Out of stock
NHC-NUP-315985,reopened,2023-06-04 17:35,Asir Health Affairs,788804020,Out of stock
NHC-NUP-315983,reopened,2023-06-04 17:35,Tabuk Health Affairs,788804018,Out of stock
NHC-NUP-315979,reopened,2023-06-04 17:35,Jazan Health Affairs,788804018,Out of stock
NHC-NUP-315973,reopened,2023-06-04 17:35,Madinah Health Affairs,788804017,Out of stock
NHC-NUP-315972,reopened,2023-06-04 17:35,Asir Health Affairs,788804017,Out of stock
NHC-NUP-315970,reopened,2023-06-04 17:35,Madinah Health Affairs,788804014,Out of stock
NHC-NUP-315966,reopened,2023-06-04 17:35,Hafer AlBatin Health Affairs,788804014,Out of stock
NHC-NUP-315963,reopened,2023-06-04 17:34,Asir Health Affairs,788804014,Out of stock
NHC-NUP-315958,reopened,2023-06-04 17:34,Asir Health Affairs,788804013,Out of stock
NHC-NUP-315954,reopened,2023-06-04 17:34,Madinah Health Affairs,788804012,Out of stock
NHC-NUP-315952,reopened,2023-06-04 17:34,Jazan Health Affairs,788804012,Out of stock
NHC-NUP-315950,reopened,2023-06-04 17:34,Hafer AlBatin Health Affairs,788804012,Out of stock
NHC-NUP-315948,reopened,2023-06-04 17:34,Asir Health Affairs,788804012,Out of stock
NHC-NUP-315946,reopened,2023-06-04 17:34,Tabuk Health Affairs,788804011,Out of stock
NHC-NUP-315944,reopened,2023-06-04 17:34,Asir Health Affairs,788804011,Out of stock
NHC-NUP-315943,reopened,2023-06-04 17:34,Tabuk Health Affairs,788804010,Out of stock
NHC-NUP-315937,reopened,2023-06-04 17:34,Hafer AlBatin Health Affairs,788804010,Out of stock
NHC-NUP-315931,reopened,2023-06-04 17:34,Asir Health Affairs,788804009,Out of stock
NHC-NUP-315925,reopened,2023-06-04 17:33,Jazan Health Affairs,788804008,Out of stock
NHC-NUP-315923,reopened,2023-06-04 17:33,Asir Health Affairs,788804008,Out of stock
NHC-NUP-315914,reopened,2023-06-04 17:32,Madinah Health Affairs,788804003,Out of stock
NHC-NUP-315912,reopened,2023-06-04 17:32,Jazan Health Affairs,788804003,Out of stock
NHC-NUP-315910,reopened,2023-06-04 17:32,Hafer AlBatin Health Affairs,788804003,Out of stock
NHC-NUP-315908,reopened,2023-06-04 17:31,Asir Health Affairs,788804003,Out of stock
NHC-NUP-315903,reopened,2023-06-04 17:31,Madinah Health Affairs,788804001,Out of stock
NHC-NUP-315897,reopened,2023-06-04 17:31,Asir Health Affairs,788804001,Out of stock
NHC-NUP-315870,reopened,2023-06-04 17:31,Asir Health Affairs,788802014,Out of stock
NHC-NUP-315866,reopened,2023-06-04 17:30,Madinah Health Affairs,788802013,Out of stock
NHC-NUP-315860,reopened,2023-06-04 17:30,Hafer AlBatin Health Affairs,788802013,Out of stock
NHC-NUP-315842,reopened,2023-06-04 17:30,Jazan Health Affairs,788802008,Out of stock
NHC-NUP-315835,reopened,2023-06-04 17:30,Madinah Health Affairs,788802006,Out of stock
NHC-NUP-315831,reopened,2023-06-04 17:30,Hafer AlBatin Health Affairs,788802006,Out of stock
NHC-NUP-315829,reopened,2023-06-04 17:29,Asir Health Affairs,788802006,Out of stock
NHC-NUP-315823,reopened,2023-06-04 17:29,Jazan Health Affairs,788802005,Out of stock
NHC-NUP-315821,reopened,2023-06-04 17:29,Asir Health Affairs,788802005,Out of stock
NHC-NUP-315819,reopened,2023-06-04 17:29,Madinah Health Affairs,788802004,Out of stock
NHC-NUP-315813,reopened,2023-06-04 17:29,Asir Health Affairs,788802004,Out of stock
NHC-NUP-315800,reopened,2023-06-04 17:29,Tabuk Health Affairs,788802001,Out of stock
NHC-NUP-315796,reopened,2023-06-04 17:29,Madinah Health Affairs,788802001,Out of stock
NHC-NUP-315794,reopened,2023-06-04 17:29,Jazan Health Affairs,788802001,Out of stock
NHC-NUP-315790,reopened,2023-06-04 17:29,Asir Health Affairs,788802001,Out of stock
NHC-NUP-315785,reopened,2023-06-04 17:28,Jazan Health Affairs,788801550,Out of stock
NHC-NUP-315783,reopened,2023-06-04 17:28,Asir Health Affairs,788801550,Out of stock
NHC-NUP-315776,reopened,2023-06-04 17:28,Madinah Health Affairs,788801545,Out of stock
NHC-NUP-315774,reopened,2023-06-04 17:28,Madinah Health Affairs,788801540,Out of stock
NHC-NUP-315716,reopened,2023-06-04 17:26,Madinah Health Affairs,788801493,Out of stock
NHC-NUP-315705,reopened,2023-06-04 17:26,Madinah Health Affairs,788801484,Out of stock
NHC-NUP-315703,reopened,2023-06-04 17:26,Madinah Health Affairs,788801479,Out of stock
NHC-NUP-315674,reopened,2023-06-04 17:25,Madinah Health Affairs,788801469,Out of stock
NHC-NUP-315672,reopened,2023-06-04 17:25,Madinah Health Affairs,788801467,Out of stock
NHC-NUP-315634,reopened,2023-06-04 17:25,Madinah Health Affairs,788801452,Out of stock
NHC-NUP-315619,reopened,2023-06-04 17:24,Madinah Health Affairs,788801447,Out of stock
NHC-NUP-315607,reopened,2023-06-04 17:24,Jazan Health Affairs,788801439,Out of stock
NHC-NUP-315587,reopened,2023-06-04 17:24,Tabuk Health Affairs,788801410,Out of stock
NHC-NUP-315582,reopened,2023-06-04 17:24,Jazan Health Affairs,788801410,Out of stock
NHC-NUP-315574,reopened,2023-06-04 17:23,Tabuk Health Affairs,788801403,Out of stock
NHC-NUP-315569,reopened,2023-06-04 17:23,Jazan Health Affairs,788801403,Out of stock
NHC-NUP-315529,reopened,2023-06-04 17:22,Asir Health Affairs,788801368,Out of stock
NHC-NUP-315527,reopened,2023-06-04 17:22,Tabuk Health Affairs,788801356,Out of stock
NHC-NUP-315517,reopened,2023-06-04 17:22,Tabuk Health Affairs,788801344,Out of stock
NHC-NUP-315499,reopened,2023-06-04 17:22,Asir Health Affairs,788801334,Out of stock
NHC-NUP-315492,reopened,2023-06-04 17:22,Madinah Health Affairs,788801332,Out of stock
NHC-NUP-315489,reopened,2023-06-04 17:22,Madinah Health Affairs,788801328,Out of stock
NHC-NUP-315484,reopened,2023-06-04 17:22,Tabuk Health Affairs,788801324,Out of stock
NHC-NUP-315474,reopened,2023-06-04 17:21,Madinah Health Affairs,788801322,Out of stock
NHC-NUP-315464,reopened,2023-06-04 17:21,Tabuk Health Affairs,788801319,Out of stock
NHC-NUP-315459,reopened,2023-06-04 17:21,Madinah Health Affairs,788801319,Out of stock
NHC-NUP-315452,reopened,2023-06-04 17:21,Tabuk Health Affairs,788801314,Out of stock
NHC-NUP-315439,reopened,2023-06-04 17:21,Madinah Health Affairs,788801312,Out of stock
NHC-NUP-315429,reopened,2023-06-04 17:21,Jazan Health Affairs,788801309,Out of stock
NHC-NUP-315397,reopened,2023-06-04 17:20,Tabuk Health Affairs,788801301,Out of stock
NHC-NUP-315394,reopened,2023-06-04 17:20,Madinah Health Affairs,788801301,Out of stock
NHC-NUP-315392,reopened,2023-06-04 17:20,Asir Health Affairs,788801301,Out of stock
NHC-NUP-315384,reopened,2023-06-04 17:20,Asir Health Affairs,788801300,Out of stock
NHC-NUP-315362,reopened,2023-06-04 17:19,Jazan Health Affairs,788801297,Out of stock
NHC-NUP-315357,reopened,2023-06-04 17:19,Asir Health Affairs,788801297,Out of stock
NHC-NUP-315354,reopened,2023-06-04 17:19,Tabuk Health Affairs,788801296,Out of stock
NHC-NUP-315332,reopened,2023-06-04 17:19,Madinah Health Affairs,788801282,Out of stock
NHC-NUP-315327,reopened,2023-06-04 17:19,Madinah Health Affairs,788801281,Out of stock
NHC-NUP-315322,reopened,2023-06-04 17:19,Madinah Health Affairs,788801278,Out of stock
NHC-NUP-315319,reopened,2023-06-04 17:18,Madinah Health Affairs,788801277,Out of stock
NHC-NUP-315314,reopened,2023-06-04 17:18,Hafer AlBatin Health Affairs,788801277,Out of stock
NHC-NUP-315312,reopened,2023-06-04 17:18,Asir Health Affairs,788801277,Out of stock
NHC-NUP-315304,reopened,2023-06-04 17:18,Asir Health Affairs,788801275,Out of stock
NHC-NUP-315294,reopened,2023-06-04 17:18,Madinah Health Affairs,788801273,Out of stock
NHC-NUP-315269,reopened,2023-06-04 17:18,Madinah Health Affairs,788801271,Out of stock
NHC-NUP-315257,reopened,2023-06-04 17:17,Jazan Health Affairs,788801268,Out of stock
NHC-NUP-315254,reopened,2023-06-04 17:17,Asir Health Affairs,788801268,Out of stock
NHC-NUP-315249,reopened,2023-06-04 17:17,Madinah Health Affairs,788801267,Out of stock
NHC-NUP-315244,reopened,2023-06-04 17:17,Jazan Health Affairs,788801266,Out of stock
NHC-NUP-315239,reopened,2023-06-04 17:17,Madinah Health Affairs,788801265,Out of stock
NHC-NUP-315234,reopened,2023-06-04 17:17,Asir Health Affairs,788801265,Out of stock
NHC-NUP-315231,reopened,2023-06-04 17:17,Tabuk Health Affairs,788801263,Out of stock
NHC-NUP-315226,reopened,2023-06-04 17:17,Madinah Health Affairs,788801263,Out of stock
NHC-NUP-315224,reopened,2023-06-04 17:17,Asir Health Affairs,788801263,Out of stock
NHC-NUP-315214,reopened,2023-06-04 17:16,Madinah Health Affairs,788801075,Out of stock
NHC-NUP-315194,reopened,2023-06-04 17:16,Hafer AlBatin Health Affairs,788801049,Out of stock
NHC-NUP-315174,reopened,2023-06-04 17:16,Jazan Health Affairs,788801019,Out of stock
NHC-NUP-315149,reopened,2023-06-04 17:15,Asir Health Affairs,788801003,Out of stock
NHC-NUP-314974,reopened,2023-06-04 17:11,Madinah Health Affairs,788090123,Out of stock
NHC-NUP-314955,reopened,2023-06-04 17:11,Tabuk Health Affairs,788090119,Out of stock
NHC-NUP-314950,reopened,2023-06-04 17:11,Qassim Health Cluster,788090119,Out of stock
NHC-NUP-314942,reopened,2023-06-04 17:11,Madinah Health Affairs,788090119,Out of stock
NHC-NUP-314922,reopened,2023-06-04 17:10,Al-Jouf Health Affairs,788090119,Out of stock
NHC-NUP-314915,reopened,2023-06-04 17:10,Qassim Health Cluster,788090118,Out of stock
NHC-NUP-314894,reopened,2023-06-04 17:10,Jazan Health Affairs,788090118,Out of stock
NHC-NUP-314889,reopened,2023-06-04 17:09,Hafer AlBatin Health Affairs,788090118,Out of stock
NHC-NUP-314887,reopened,2023-06-04 17:09,Bisha Health Affairs,788090118,Out of stock
NHC-NUP-314852,reopened,2023-06-04 17:09,Qassim Health Cluster,788090115,Out of stock
NHC-NUP-314847,reopened,2023-06-04 17:09,Najran Health Affairs,788090115,Out of stock
NHC-NUP-314844,reopened,2023-06-04 17:09,Madinah Health Affairs,788090115,Out of stock
NHC-NUP-314812,reopened,2023-06-04 17:08,Al Ahsa Health Cluster,788090114,Out of stock
NHC-NUP-314797,reopened,2023-06-04 17:08,Qassim Health Cluster,788090111,Out of stock
NHC-NUP-314777,reopened,2023-06-04 17:07,Hafer AlBatin Health Affairs,788090111,Out of stock
NHC-NUP-314765,reopened,2023-06-04 17:07,Tabuk Health Affairs,788090110,Out of stock
NHC-NUP-314757,reopened,2023-06-04 17:07,Qassim Health Cluster,788090110,Out of stock
NHC-NUP-314755,reopened,2023-06-04 17:07,Madinah Health Affairs,788090110,Out of stock
NHC-NUP-314747,reopened,2023-06-04 17:07,Bisha Health Affairs,788090110,Out of stock
NHC-NUP-314698,reopened,2023-06-04 17:06,Qassim Health Cluster,788090102,Out of stock
NHC-NUP-314671,reopened,2023-06-04 17:04,Asir Health Affairs,788090102,Out of stock
NHC-NUP-314663,reopened,2023-06-04 17:03,Qassim Health Cluster,788090101,Out of stock
NHC-NUP-314593,reopened,2023-06-04 17:02,Al Ahsa Health Cluster,788090100,Out of stock
NHC-NUP-314563,reopened,2023-06-04 17:01,Qassim Health Cluster,788080115,Out of stock
NHC-NUP-314558,reopened,2023-06-04 17:01,Najran Health Affairs,788080115,Out of stock
NHC-NUP-314536,reopened,2023-06-04 17:01,Madinah Health Affairs,788070100,Out of stock
NHC-NUP-314508,reopened,2023-06-04 17:00,Hail Health Cluster,788060727,Out of stock
NHC-NUP-314471,reopened,2023-06-04 17:00,Bisha Health Affairs,788060700,Out of stock
NHC-NUP-314423,reopened,2023-06-04 16:59,Qunfotha Health Affairs,788060640,Out of stock
NHC-NUP-314391,reopened,2023-06-04 16:58,Al Ahsa Health Cluster,788060631,Out of stock
NHC-NUP-314378,reopened,2023-06-04 16:58,Al-Jouf Health Affairs,788060629,Out of stock
NHC-NUP-314361,reopened,2023-06-04 16:58,PMAH,788060613,Out of stock
NHC-NUP-314185,reopened,2023-06-04 16:54,Jazan Health Affairs,788060599,Out of stock
NHC-NUP-314162,reopened,2023-06-04 16:54,Najran Health Affairs,788060597,Out of stock
NHC-NUP-314160,reopened,2023-06-04 16:54,Madinah Health Affairs,788060597,Out of stock
NHC-NUP-314155,reopened,2023-06-04 16:54,Jazan Health Affairs,788060597,Out of stock
NHC-NUP-314152,reopened,2023-06-04 16:54,Hail Health Cluster,788060597,Out of stock
NHC-NUP-314150,reopened,2023-06-04 16:54,Al-Jouf Health Affairs,788060597,Out of stock
NHC-NUP-314134,reopened,2023-06-04 16:53,Al-Jouf Health Affairs,788060594,Out of stock
NHC-NUP-314117,reopened,2023-06-04 16:53,Al-Qurayat Health Affairs,788060592,Out of stock
NHC-NUP-314064,reopened,2023-06-04 16:52,Jazan Health Affairs,788060569,Out of stock
NHC-NUP-313939,reopened,2023-06-04 16:50,Bisha Health Affairs,788060556,Out of stock
NHC-NUP-313885,reopened,2023-06-04 16:49,Qassim Health Cluster,788060450,Out of stock
NHC-NUP-313882,reopened,2023-06-04 16:49,PMAH,788060450,Out of stock
NHC-NUP-313870,reopened,2023-06-04 16:48,Hail Health Cluster,788060450,Out of stock
